id,text,percentage,encodedText,encodedTest,status,grantReference,grantCategory
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/P010113/1,Research Grant
6723A70B-A523-40AB-9740-B6AD2A0677B7,Medical & health interface,0,Medical+%26+health+interface,-,Active,ES/P010229/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/P010229/1,Research Grant
ACFABADE-E54A-4FC7-B9F5-259A19D97CDB,Social Work,0,Social+Work,-,Active,ES/P010229/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/P010229/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Active,ES/P010237/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/P010261/1,Research Grant
541CDC75-F361-4961-9EFE-34B2C8ACE947,History,0,History,-,Active,ES/P010261/1,Research Grant
455F5D87-6317-4EF0-9D74-72B5D9BD6375,Food science & nutrition,0,Food+science+%26+nutrition,-,Active,ES/P01027X/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/P01027X/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/P010385/1,Research Grant
6723A70B-A523-40AB-9740-B6AD2A0677B7,Medical & health interface,0,Medical+%26+health+interface,-,Active,ES/P010539/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/P010539/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/P010539/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/P010547/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/P01061X/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Active,ES/P01061X/1,Research Grant
4A856E02-8C94-4981-B572-E381EEB60DD2,Media,0,Media,-,Active,ES/P010628/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/P010628/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/P010695/1,Research Grant
FB535BD0-E265-4C0A-8532-32DCB83A3951,"Tools, technologies & methods",0,Tools%2C+technologies+%26+methods,-,Active,ES/P010695/1,Research Grant
541CDC75-F361-4961-9EFE-34B2C8ACE947,History,0,History,-,Active,ES/P010849/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/P010849/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/P010849/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Active,ES/P010849/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/P010849/1,Research Grant
5B25B6A3-B218-4F11-8A9D-661236DF455C,Agri-environmental science,0,Agri-environmental+science,-,Active,ES/P010857/1,Research Grant
EE4457DB-92A3-44EA-8D5F-77013CC107E0,Climate & Climate Change,0,Climate+%26+Climate+Change,-,Active,ES/P010857/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/P010857/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Active,ES/P010857/1,Research Grant
C9A78518-54CF-4145-A680-F2BDCFB3913B,"Pollution, waste & resources",0,Pollution%2C+waste+%26+resources,-,Active,ES/P010857/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/P010857/1,Research Grant
825466D8-66F3-4ABB-A62C-357225C4B154,Terrest. & freshwater environ.,0,Terrest.+%26+freshwater+environ.,-,Active,ES/P010857/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/P010873/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/P010873/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/P010938/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/P010938/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/P010938/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/P010962/1,Research Grant
6723A70B-A523-40AB-9740-B6AD2A0677B7,Medical & health interface,0,Medical+%26+health+interface,-,Active,ES/P010962/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/P010962/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/P010962/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/P011020/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/P011020/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/P011020/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/P011020/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/P011020/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/P011055/1,Research Grant
DEA11FBC-BEED-4EDD-890B-97D728462D26,Mathematical sciences,0,Mathematical+sciences,-,Active,ES/P011055/1,Research Grant
6723A70B-A523-40AB-9740-B6AD2A0677B7,Medical & health interface,0,Medical+%26+health+interface,-,Active,ES/P011055/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/P011055/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Active,ES/P011055/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Active,ES/P011055/1,Research Grant
C087E953-30F3-4968-B0F3-D48A5998A2B4,Civil eng. & built environment,0,Civil+eng.+%26+built+environment,-,Active,ES/P011225/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/P011225/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/P011225/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/P011225/1,Research Grant
5B25B6A3-B218-4F11-8A9D-661236DF455C,Agri-environmental science,0,Agri-environmental+science,-,Active,ES/P011306/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/P011306/1,Research Grant
1A1A6805-9DC4-4BCE-BC70-9F2AA4FD093B,"Ecol, biodivers. & systematics",0,Ecol%2C+biodivers.+%26+systematics,-,Active,ES/P011306/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/P011306/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/P011306/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/P011373/1,Research Grant
F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,Energy,0,Energy,-,Active,ES/P011373/1,Research Grant
97FC8337-8E84-46A6-ACF2-A6047DA8C582,Environmental Engineering,0,Environmental+Engineering,-,Active,ES/P011373/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/P011373/1,Research Grant
1A1A6805-9DC4-4BCE-BC70-9F2AA4FD093B,"Ecol, biodivers. & systematics",0,Ecol%2C+biodivers.+%26+systematics,-,Active,ES/P011500/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/P011500/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/P011500/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/P011543/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/P011543/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/P011632/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/P011705/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/P011772/2,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/P011829/1,Research Grant
EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,Info. & commun. Technol.,0,Info.+%26+commun.+Technol.,-,Active,ES/P011829/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Active,ES/P011829/1,Research Grant
DB058E35-DBAD-4B21-B030-5C3C78825B11,Area Studies,0,Area+Studies,-,Active,ES/R000158/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/R000158/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Active,ES/R000158/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R003041/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Active,ES/R003173/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/R003173/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/R00322X/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Active,ES/R00322X/1,Research Grant
1A1A6805-9DC4-4BCE-BC70-9F2AA4FD093B,"Ecol, biodivers. & systematics",0,Ecol%2C+biodivers.+%26+systematics,-,Active,ES/R003254/1,Research Grant
EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,Info. & commun. Technol.,0,Info.+%26+commun.+Technol.,-,Active,ES/R003254/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/R003254/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/R003351/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/R003351/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Active,ES/R003351/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R003386/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R003459/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/R00367X/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/R00367X/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Active,ES/R00367X/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/R003785/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/R00384X/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/R00384X/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Active,ES/R00384X/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/R00384X/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/R00384X/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/R004021/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/R00403X/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/R00403X/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/R00403X/1,Research Grant
EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,Info. & commun. Technol.,0,Info.+%26+commun.+Technol.,-,Active,ES/R004129/1,Research Grant
B94A2498-60DA-4055-A957-686B6CB42654,Linguistics,0,Linguistics,-,Active,ES/R004129/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R004129/1,Research Grant
541CDC75-F361-4961-9EFE-34B2C8ACE947,History,0,History,-,Active,ES/R004137/2,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/R004137/2,Research Grant
972C8509-5001-4523-9E10-7FA67E2F2E69,Visual arts,0,Visual+arts,-,Active,ES/R004137/2,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/R004161/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R004285/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/R004293/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Active,ES/R004293/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/R004331/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/R004471/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R004706/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/R004773/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/R004773/1,Research Grant
ACFABADE-E54A-4FC7-B9F5-259A19D97CDB,Social Work,0,Social+Work,-,Active,ES/R004773/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/R004811/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R004838/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Closed,ES/R004943/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Closed,ES/R004943/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/R004943/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/R00496X/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Active,ES/R00496X/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/R004978/2,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R005028/1,Research Grant
C087E953-30F3-4968-B0F3-D48A5998A2B4,Civil eng. & built environment,0,Civil+eng.+%26+built+environment,-,Active,ES/R005117/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/R005117/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,0,Environmental+planning,-,Active,ES/R005117/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/R005117/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/R005133/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Active,ES/R005133/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/R005133/1,Research Grant
541CDC75-F361-4961-9EFE-34B2C8ACE947,History,0,History,-,Active,ES/R005192/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/R005192/1,Research Grant
972C8509-5001-4523-9E10-7FA67E2F2E69,Visual arts,0,Visual+arts,-,Active,ES/R005192/1,Research Grant
6723A70B-A523-40AB-9740-B6AD2A0677B7,Medical & health interface,0,Medical+%26+health+interface,-,Active,ES/R005257/2,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R005257/2,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/R005257/2,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/R005303/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Active,ES/R005303/1,Research Grant
B94A2498-60DA-4055-A957-686B6CB42654,Linguistics,0,Linguistics,-,Active,ES/R005311/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R005311/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/R005400/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R005400/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R005419/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/R005435/1,Research Grant
541CDC75-F361-4961-9EFE-34B2C8ACE947,History,0,History,-,Active,ES/R005435/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/R005435/1,Research Grant
808111E3-5E04-4CEF-B080-565A81EFD6D0,Demography,0,Demography,-,Active,ES/R005443/2,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/R005443/2,Research Grant
541CDC75-F361-4961-9EFE-34B2C8ACE947,History,0,History,-,Active,ES/R005443/2,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/R005443/2,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/R005478/1,Research Grant
ACFABADE-E54A-4FC7-B9F5-259A19D97CDB,Social Work,0,Social+Work,-,Active,ES/R005478/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/R005540/2,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R005540/2,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R005559/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R005567/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R005613/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Active,ES/R005664/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R005664/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/R005664/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/R005729/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/R005745/1,Research Grant
DB058E35-DBAD-4B21-B030-5C3C78825B11,Area Studies,0,Area+Studies,-,Active,ES/R005753/1,Research Grant
541CDC75-F361-4961-9EFE-34B2C8ACE947,History,0,History,-,Active,ES/R005753/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/R005753/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/R005753/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R005788/2,Research Grant
808111E3-5E04-4CEF-B080-565A81EFD6D0,Demography,0,Demography,-,Active,ES/R005907/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R005907/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/R005915/2,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/R006032/1,Research Grant
B94A2498-60DA-4055-A957-686B6CB42654,Linguistics,0,Linguistics,-,Active,ES/R006148/1,Research Grant
FB535BD0-E265-4C0A-8532-32DCB83A3951,"Tools, technologies & methods",0,Tools%2C+technologies+%26+methods,-,Active,ES/R006261/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R006288/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/R006482/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/R006482/1,Research Grant
ACFABADE-E54A-4FC7-B9F5-259A19D97CDB,Social Work,0,Social+Work,-,Active,ES/R006482/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/R006555/1,Research Grant
FE33AE51-7085-4BCA-8B2F-66C86B855F25,"Theology, divinity & religion",0,Theology%2C+divinity+%26+religion,-,Active,ES/R006555/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/R00658X/1,Research Grant
541CDC75-F361-4961-9EFE-34B2C8ACE947,History,0,History,-,Active,ES/R00658X/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Active,ES/R00658X/1,Research Grant
